OID_,block_vtda,state,Shape_Length,Shape_Area,ID,OBJECTID,Join_Count,TARGET_FID,ID_1,DISTRICT,POPULATION,sld_u22,Shape_Length_1,Shape_Area_1
1459,35043000078,35,1.495495343799795,0.043742268477998,1458,1459,1,1459,15,22,49066,35022,13.039145162355252,2.844550826013508
1460,35043000079,35,2.181154726881624,0.084607162708502,1459,1460,1,1460,15,22,49066,35022,13.039145162355252,2.844550826013508
1461,35043000080,35,0.142209259224553,0.001066724291000,1460,1461,1,1461,35,40,51827,35040,1.766098346701025,0.074640772405000
1462,35043000081,35,0.041080079507969,0.000090384799000,1461,1462,1,1462,4,12,51681,35012,0.367458202016137,0.003731221766501
1463,35043000082,35,0.061325278701293,0.000143783619500,1462,1463,1,1463,35,40,51827,35040,1.766098346701025,0.074640772405000
1464,35043000083,35,0.040839984999344,0.000063299615000,1463,1464,1,1464,35,40,51827,35040,1.766098346701025,0.074640772405000
1465,35043000084,35,0.366756996333137,0.002449249520001,1464,1465,1,1465,35,40,51827,35040,1.766098346701025,0.074640772405000
1466,35043000085,35,0.756887304268955,0.015378723585500,1465,1466,1,1466,35,40,51827,35040,1.766098346701025,0.074640772405000
1467,35043000086,35,0.026936833704140,0.000040812814000,1466,1467,1,1467,4,12,51681,35012,0.367458202016137,0.003731221766501
1468,35043000087,35,0.056873018325793,0.000141729446000,1467,1468,1,1468,42,9,51691,35009,1.256939671302612,0.037605579850999
1469,35043000088,35,0.034938834396414,0.000055653475500,1468,1469,1,1469,42,9,51691,35009,1.256939671302612,0.037605579850999
1470,35043000089,35,0.226030148451707,0.001894170928000,1469,1470,1,1470,42,9,51691,35009,1.256939671302612,0.037605579850999
1471,35043000090,35,0.121814698294515,0.000557374762000,1470,1471,1,1471,42,9,51691,35009,1.256939671302612,0.037605579850999
1472,35043000091,35,0.496326529079755,0.006905529910500,1471,1472,1,1472,15,22,49066,35022,13.039145162355252,2.844550826013508
1473,35043000092,35,0.082313820064399,0.000275469850000,1472,1473,1,1473,42,9,51691,35009,1.256939671302612,0.037605579850999
1474,35043000093,35,0.075578226507011,0.000215602452000,1473,1474,1,1474,42,9,51691,35009,1.256939671302612,0.037605579850999
1475,35043000094,35,0.088827193699666,0.000208617372000,1474,1475,1,1475,42,9,51691,35009,1.256939671302612,0.037605579850999
1476,35043000095,35,0.568883417296183,0.011568241181500,1475,1476,1,1476,15,22,49066,35022,13.039145162355252,2.844550826013508
1477,35043000096,35,0.042541079642014,0.000097682965500,1476,1477,1,1477,4,12,51681,35012,0.367458202016137,0.003731221766501
1478,35043000097,35,0.046361645892845,0.000096737629500,1477,1478,1,1478,4,12,51681,35012,0.367458202016137,0.003731221766501
1479,35043000098,35,0.039568589355131,0.000060598260500,1478,1479,1,1479,42,9,51691,35009,1.256939671302612,0.037605579850999
1480,35043000099,35,0.036266103801226,0.000055026749500,1479,1480,1,1480,42,9,51691,35009,1.256939671302612,0.037605579850999
1481,35043000100,35,0.058630176000188,0.000089145366500,1480,1481,1,1481,35,40,51827,35040,1.766098346701025,0.074640772405000
1482,35043000101,35,0.046554383484396,0.000059579436000,1481,1482,1,1482,35,40,51827,35040,1.766098346701025,0.074640772405000
1483,35043000102,35,0.052465495151245,0.000089254751500,1482,1483,1,1483,42,9,51691,35009,1.256939671302612,0.037605579850999
1484,35043000103,35,0.046758244234567,0.000127214774000,1483,1484,1,1484,35,40,51827,35040,1.766098346701025,0.074640772405000
1485,35043000104,35,0.120077920027740,0.000487220725500,1484,1485,1,1485,35,40,51827,35040,1.766098346701025,0.074640772405000
1486,35043000105,35,0.027367069319020,0.000038162764500,1485,1486,1,1486,4,12,51681,35012,0.367458202016137,0.003731221766501
1487,35043000106,35,0.030325264193976,0.000045113908500,1486,1487,1,1487,4,12,51681,35012,0.367458202016137,0.003731221766501
1488,35043000107,35,0.047624056506677,0.000075296172500,1487,1488,1,1488,4,12,51681,35012,0.367458202016137,0.003731221766501
1489,35043000108,35,0.044151852982759,0.000073187941500,1488,1489,1,1489,4,12,51681,35012,0.367458202016137,0.003731221766501
1490,35043000109,35,0.109678877053334,0.000469322386000,1489,1490,1,1490,35,40,51827,35040,1.766098346701025,0.074640772405000
1491,35043000110,35,0.072609175736353,0.000288099587500,1490,1491,1,1491,35,40,51827,35040,1.766098346701025,0.074640772405000
1492,35043000111,35,0.061892904974946,0.000180612228000,1491,1492,1,1492,35,40,51827,35040,1.766098346701025,0.074640772405000
1493,35043000112,35,0.077023362673210,0.000287374352000,1492,1493,1,1493,42,9,51691,35009,1.256939671302612,0.037605579850999
1494,35043000113,35,0.068402209646686,0.000160858696500,1493,1494,1,1494,42,9,51691,35009,1.256939671302612,0.037605579850999
1495,35043000114,35,0.110896992778033,0.000625364762000,1494,1495,1,1495,42,9,51691,35009,1.256939671302612,0.037605579850999
1496,35043000115,35,0.093819458480103,0.000362651461500,1495,1496,1,1496,35,40,51827,35040,1.766098346701025,0.074640772405000
1497,35043000116,35,0.095077715862692,0.000368779212000,1496,1497,1,1497,35,40,51827,35040,1.766098346701025,0.074640772405000
1498,35043000117,35,0.029715572721415,0.000025809605000,1497,1498,1,1498,4,12,51681,35012,0.367458202016137,0.003731221766501
1499,35043000118,35,1.418876258334371,0.039710855996500,1498,1499,1,1499,35,40,51827,35040,1.766098346701025,0.074640772405000
1500,35043000119,35,0.060211953693949,0.000125523426000,1499,1500,1,1500,42,9,51691,35009,1.256939671302612,0.037605579850999
1501,35043000120,35,0.037137860442763,0.000042856015500,1500,1501,1,1501,15,22,49066,35022,13.039145162355252,2.844550826013508
1502,35043000121,35,0.037231025416534,0.000044265889000,1501,1502,1,1502,15,22,49066,35022,13.039145162355252,2.844550826013508
1503,35043000122,35,0.029910561000564,0.000041712372500,1502,1503,1,1503,15,22,49066,35022,13.039145162355252,2.844550826013508
1504,35043000123,35,0.039061029988819,0.000063198880000,1503,1504,1,1504,15,22,49066,35022,13.039145162355252,2.844550826013508
1505,35043000124,35,0.045561322747600,0.000062442665500,1504,1505,1,1505,35,40,51827,35040,1.766098346701025,0.074640772405000
1506,35043000125,35,0.032736742351542,0.000052364544500,1505,1506,1,1506,35,40,51827,35040,1.766098346701025,0.074640772405000
1507,35043000126,35,0.026637017504086,0.000027997437500,1506,1507,1,1507,35,40,51827,35040,1.766098346701025,0.074640772405000
1508,35043000127,35,0.054780904182412,0.000149839735000,1507,1508,1,1508,35,40,51827,35040,1.766098346701025,0.074640772405000
1509,35043000128,35,0.028604968120396,0.000049783054000,1508,1509,1,1509,4,12,51681,35012,0.367458202016137,0.003731221766501
1510,35043000129,35,0.035200045368569,0.000066675813000,1509,1510,1,1510,4,12,51681,35012,0.367458202016137,0.003731221766501
1511,35043000130,35,0.031034608455454,0.000036417062000,1510,1511,1,1511,42,9,51691,35009,1.256939671302612,0.037605579850999
1512,35043000131,35,0.062169557517002,0.000145637771000,1511,1512,1,1512,42,9,51691,35009,1.256939671302612,0.037605579850999
1513,35043000132,35,0.025401646052848,0.000037003926000,1512,1513,1,1513,42,9,51691,35009,1.256939671302612,0.037605579850999
1514,35043000133,35,0.089819243187255,0.000406328379500,1513,1514,1,1514,42,9,51691,35009,1.256939671302612,0.037605579850999
1515,35043000134,35,0.089668327617775,0.000430854481500,1514,1515,1,1515,35,40,51827,35040,1.766098346701025,0.074640772405000
1516,35043000135,35,0.068723434267210,0.000149343430500,1515,1516,1,1516,15,22,49066,35022,13.039145162355252,2.844550826013508
1517,35043000136,35,0.049359326387512,0.000084265658000,1516,1517,1,1517,35,40,51827,35040,1.766098346701025,0.074640772405000
1518,35043000137,35,0.033201524295884,0.000042061931500,1517,1518,1,1518,35,40,51827,35040,1.766098346701025,0.074640772405000
1519,35043000138,35,0.112063132592737,0.000631634836000,1518,1519,1,1519,4,12,51681,35012,0.367458202016137,0.003731221766501
1520,35043000139,35,0.032384130754537,0.000044363380500,1519,1520,1,1520,4,12,51681,35012,0.367458202016137,0.003731221766501
