plan,dist,statefips,state,black_alone,black_combo,pop,nh_white,hisp,seg_hisp,seg_nh_white,seg_nh_black,seg_black_alone,seg_black_combo
2239,3,01,AL,131084,140055,717248,513413,34864,-.58861917,9.5460634,-8.6686125,-8.7077341,-8.7010984
2239,1,01,AL,187591,197509,719962,457082,27199,.042551704,.4518885,-.50607985,-.50892895,-.51283115
2239,2,01,AL,199165,210877,718798,442630,33459,.28608692,9.3375654,-9.7104607,-9.7270126,-9.6660948
2239,6,01,AL,284619,293304,717817,360706,36252,-.35006079,-2.2659214,3.0253553,3.0326736,3.0731318
2239,7,01,AL,321813,331428,716700,332267,28417,-.69743681,-6.2682471,7.441669,7.47684,7.4872751
2240,4,01,AL,51507,59270,715004,573900,51758,.37316653,9.1716061,-8.6868944,-8.7481241,-8.9749174
2240,5,01,AL,120383,132293,718750,491353,52098,.1015671,-.65792704,.29192895,.30413717,.34739536
2240,3,01,AL,131084,140055,717248,513413,34864,-.58861917,9.5460634,-8.6686125,-8.7077341,-8.7010984
2240,1,01,AL,187591,197509,719962,457082,27199,.042551704,.4518885,-.50607985,-.50892895,-.51283115
2240,2,01,AL,199165,210877,718798,442630,33459,.28608692,9.3375654,-9.7104607,-9.7270126,-9.6660948
2240,6,01,AL,284619,293304,717817,360706,36252,-.35006079,-2.2659214,3.0253553,3.0326736,3.0731318
2240,7,01,AL,321813,331428,716700,332267,28417,-.69743681,-6.2682471,7.441669,7.47684,7.4872751
2241,4,01,AL,51507,59270,715004,573900,51758,.37316653,9.1716061,-8.6868944,-8.7481241,-8.9749174
2241,5,01,AL,120383,132293,718750,491353,52098,.1015671,-.65792704,.29192895,.30413717,.34739536
2241,3,01,AL,131084,140055,717248,513413,34864,-.58861917,9.5460634,-8.6686125,-8.7077341,-8.7010984
2241,1,01,AL,187591,197509,719962,457082,27199,.042551704,.4518885,-.50607985,-.50892895,-.51283115
2241,2,01,AL,199165,210877,718798,442630,33459,.28608692,9.3375654,-9.7104607,-9.7270126,-9.6660948
2241,6,01,AL,284619,293304,717817,360706,36252,-.35006079,-2.2659214,3.0253553,3.0326736,3.0731318
2241,7,01,AL,321813,331428,716700,332267,28417,-.69743681,-6.2682471,7.441669,7.47684,7.4872751
2242,4,01,AL,51507,59270,715004,573900,51758,.37316653,9.1716061,-8.6868944,-8.7481241,-8.9749174
2242,5,01,AL,120383,132293,718750,491353,52098,.1015671,-.65792704,.29192895,.30413717,.34739536
2242,3,01,AL,131084,140055,717248,513413,34864,-.58861917,9.5460634,-8.6686125,-8.7077341,-8.7010984
2242,1,01,AL,187591,197509,719962,457082,27199,.042551704,.4518885,-.50607985,-.50892895,-.51283115
2242,2,01,AL,199165,210877,718798,442630,33459,.28608692,9.3375654,-9.7104607,-9.7270126,-9.6660948
2242,6,01,AL,284619,293304,717817,360706,36252,-.35006079,-2.2659214,3.0253553,3.0326736,3.0731318
2242,7,01,AL,321813,331428,716700,332267,28417,-.69743681,-6.2682471,7.441669,7.47684,7.4872751
2243,4,01,AL,51507,59270,715004,573900,51758,.37316653,9.1716061,-8.6868944,-8.7481241,-8.9749174
2243,5,01,AL,120383,132293,718750,491353,52098,.1015671,-.65792704,.29192895,.30413717,.34739536
2243,3,01,AL,131084,140055,717248,513413,34864,-.58861917,9.5460634,-8.6686125,-8.7077341,-8.7010984
2243,1,01,AL,187591,197509,719962,457082,27199,.042551704,.4518885,-.50607985,-.50892895,-.51283115
2243,2,01,AL,199165,210877,718798,442630,33459,.28608692,9.3375654,-9.7104607,-9.7270126,-9.6660948
2243,6,01,AL,284619,293304,717817,360706,36252,-.35006079,-2.2659214,3.0253553,3.0326736,3.0731318
2243,7,01,AL,321813,331428,716700,332267,28417,-.69743681,-6.2682471,7.441669,7.47684,7.4872751
2244,4,01,AL,51507,59270,715004,573900,51758,.37316653,9.1716061,-8.6868944,-8.7481241,-8.9749174
2244,5,01,AL,120383,132293,718750,491353,52098,.1015671,-.65792704,.29192895,.30413717,.34739536
2244,3,01,AL,131084,140055,717248,513413,34864,-.58861917,9.5460634,-8.6686125,-8.7077341,-8.7010984
2244,1,01,AL,187591,197509,719962,457082,27199,.042551704,.4518885,-.50607985,-.50892895,-.51283115
2244,2,01,AL,199165,210877,718798,442630,33459,.28608692,9.3375654,-9.7104607,-9.7270126,-9.6660948
2244,6,01,AL,284619,293304,717817,360706,36252,-.35006079,-2.2659214,3.0253553,3.0326736,3.0731318
2244,7,01,AL,321813,331428,716700,332267,28417,-.69743681,-6.2682471,7.441669,7.47684,7.4872751
2245,4,01,AL,51507,59270,715004,573900,51758,.37316653,9.1716061,-8.6868944,-8.7481241,-8.9749174
2245,5,01,AL,120383,132293,718750,491353,52098,.1015671,-.65792704,.29192895,.30413717,.34739536
2245,3,01,AL,131084,140055,717248,513413,34864,-.58861917,9.5460634,-8.6686125,-8.7077341,-8.7010984
2245,1,01,AL,187591,197509,719962,457082,27199,.042551704,.4518885,-.50607985,-.50892895,-.51283115
2245,2,01,AL,199165,210877,718798,442630,33459,.28608692,9.3375654,-9.7104607,-9.7270126,-9.6660948
2245,6,01,AL,284619,293304,717817,360706,36252,-.35006079,-2.2659214,3.0253553,3.0326736,3.0731318
2245,7,01,AL,321813,331428,716700,332267,28417,-.69743681,-6.2682471,7.441669,7.47684,7.4872751
2246,4,01,AL,51507,59270,715004,573900,51758,.37316653,9.1716061,-8.6868944,-8.7481241,-8.9749174
2246,5,01,AL,120383,132293,718750,491353,52098,.1015671,-.65792704,.29192895,.30413717,.34739536
2246,3,01,AL,131084,140055,717248,513413,34864,-.58861917,9.5460634,-8.6686125,-8.7077341,-8.7010984
2246,1,01,AL,187591,197509,719962,457082,27199,.042551704,.4518885,-.50607985,-.50892895,-.51283115
2246,2,01,AL,199165,210877,718798,442630,33459,.28608692,9.3375654,-9.7104607,-9.7270126,-9.6660948
2246,6,01,AL,284619,293304,717817,360706,36252,-.35006079,-2.2659214,3.0253553,3.0326736,3.0731318
2246,7,01,AL,321813,331428,716700,332267,28417,-.69743681,-6.2682471,7.441669,7.47684,7.4872751
2247,4,01,AL,51507,59270,715004,573900,51758,.37316653,9.1716061,-8.6868944,-8.7481241,-8.9749174
2247,5,01,AL,120383,132293,718750,491353,52098,.1015671,-.65792704,.29192895,.30413717,.34739536
2247,3,01,AL,131084,140055,717248,513413,34864,-.58861917,9.5460634,-8.6686125,-8.7077341,-8.7010984
2247,1,01,AL,187591,197509,719962,457082,27199,.042551704,.4518885,-.50607985,-.50892895,-.51283115
2247,2,01,AL,199165,210877,718798,442630,33459,.28608692,9.3375654,-9.7104607,-9.7270126,-9.6660948
2247,6,01,AL,284619,293304,717817,360706,36252,-.35006079,-2.2659214,3.0253553,3.0326736,3.0731318
2247,7,01,AL,321813,331428,716700,332267,28417,-.69743681,-6.2682471,7.441669,7.47684,7.4872751
2248,4,01,AL,51507,59270,715004,573900,51758,.37316653,9.1716061,-8.6868944,-8.7481241,-8.9749174
2248,5,01,AL,120383,132293,718750,491353,52098,.1015671,-.65792704,.29192895,.30413717,.34739536
2248,3,01,AL,131084,140055,717248,513413,34864,-.58861917,9.5460634,-8.6686125,-8.7077341,-8.7010984
2248,1,01,AL,187591,197509,719962,457082,27199,.042551704,.4518885,-.50607985,-.50892895,-.51283115
2248,2,01,AL,199165,210877,718798,442630,33459,.28608692,9.3375654,-9.7104607,-9.7270126,-9.6660948
2248,6,01,AL,284619,293304,717817,360706,36252,-.35006079,-2.2659214,3.0253553,3.0326736,3.0731318
2248,7,01,AL,321813,331428,716700,332267,28417,-.69743681,-6.2682471,7.441669,7.47684,7.4872751
2249,4,01,AL,51507,59270,715004,573900,51758,.37316653,9.1716061,-8.6868944,-8.7481241,-8.9749174
2249,5,01,AL,120383,132293,718750,491353,52098,.1015671,-.65792704,.29192895,.30413717,.34739536
2249,3,01,AL,131084,140055,717248,513413,34864,-.58861917,9.5460634,-8.6686125,-8.7077341,-8.7010984
2249,1,01,AL,187591,197509,719962,457082,27199,.042551704,.4518885,-.50607985,-.50892895,-.51283115
2249,2,01,AL,199165,210877,718798,442630,33459,.28608692,9.3375654,-9.7104607,-9.7270126,-9.6660948
2249,6,01,AL,284619,293304,717817,360706,36252,-.35006079,-2.2659214,3.0253553,3.0326736,3.0731318
2249,7,01,AL,321813,331428,716700,332267,28417,-.69743681,-6.2682471,7.441669,7.47684,7.4872751
2250,4,01,AL,51507,59270,715004,573900,51758,.37316653,9.1716061,-8.6868944,-8.7481241,-8.9749174
2250,5,01,AL,120383,132293,718750,491353,52098,.1015671,-.65792704,.29192895,.30413717,.34739536
2250,3,01,AL,131084,140055,717248,513413,34864,-.58861917,9.5460634,-8.6686125,-8.7077341,-8.7010984
2250,1,01,AL,187591,197509,719962,457082,27199,.042551704,.4518885,-.50607985,-.50892895,-.51283115
2250,2,01,AL,199165,210877,718798,442630,33459,.28608692,9.3375654,-9.7104607,-9.7270126,-9.6660948
2250,6,01,AL,284619,293304,717817,360706,36252,-.35006079,-2.2659214,3.0253553,3.0326736,3.0731318
2250,7,01,AL,321813,331428,716700,332267,28417,-.69743681,-6.2682471,7.441669,7.47684,7.4872751
2251,4,01,AL,51507,59270,715004,573900,51758,.37316653,9.1716061,-8.6868944,-8.7481241,-8.9749174
2251,5,01,AL,120383,132293,718750,491353,52098,.1015671,-.65792704,.29192895,.30413717,.34739536
2251,3,01,AL,131084,140055,717248,513413,34864,-.58861917,9.5460634,-8.6686125,-8.7077341,-8.7010984
2251,1,01,AL,187591,197509,719962,457082,27199,.042551704,.4518885,-.50607985,-.50892895,-.51283115
2251,2,01,AL,199165,210877,718798,442630,33459,.28608692,9.3375654,-9.7104607,-9.7270126,-9.6660948
2251,6,01,AL,284619,293304,717817,360706,36252,-.35006079,-2.2659214,3.0253553,3.0326736,3.0731318
2251,7,01,AL,321813,331428,716700,332267,28417,-.69743681,-6.2682471,7.441669,7.47684,7.4872751
2252,3,01,AL,101162,109976,720632,541125,37570,-1.0697591,7.6622424,-6.6240749,-6.6663013,-6.698935
2252,5,01,AL,103910,114404,716091,502941,59081,1.0670987,.38210872,-1.3330802,-1.3205616,-1.3651192
2252,4,01,AL,128323,137664,715483,510837,37458,-.81153041,8.5197573,-7.1322007,-7.180275,-7.2670531
2252,1,01,AL,180065,190039,720892,465852,27516,.016105231,1.7722175,-1.7124931,-1.7149799,-1.7235161
2252,2,01,AL,192198,203746,718217,447055,34384,.43474016,9.4846659,-10.109857,-10.12514,-10.074115
2252,6,01,AL,282075,290562,717078,360417,38301,-.13235444,-2.7709136,3.3132098,3.3203208,3.3366387
2252,7,01,AL,308429,318345,715886,343124,29737,-.33352748,-5.7882767,6.8346796,6.8583975,6.8954263
2253,4,01,AL,59013,67268,718472,573781,45245,-.34453791,10.620855,-9.2939186,-9.3669338,-9.6515636
2253,5,01,AL,113228,124740,718651,494242,58685,.80470431,-2.0280936,.82912081,.85172021,.96168852
2253,3,01,AL,128615,137499,715513,515143,33830,-.70590574,10.916608,-9.9440985,-9.9862709,-9.9866457
2253,1,01,AL,191535,201258,717392,452758,26774,.030873761,.39869946,-.2538825,-.25778419,-.28306541
2253,2,01,AL,201504,213400,716375,436779,33245,.31903839,7.6084805,-8.1795168,-8.1921215,-8.1069326
2253,6,01,AL,284415,293017,716530,359679,36291,-.33657479,-2.3160093,3.0692275,3.0778015,3.1087143
2253,7,01,AL,317852,327554,721346,338969,29977,-.59948617,-5.8382363,6.9054751,6.9408617,6.9573412
2254,4,01,AL,59013,67268,718472,573781,45245,-.34453791,10.620855,-9.2939186,-9.3669338,-9.6515636
2254,5,01,AL,113228,124740,718651,494242,58685,.80470431,-2.0280936,.82912081,.85172021,.96168852
2254,3,01,AL,128615,137499,715513,515143,33830,-.70590574,10.916608,-9.9440985,-9.9862709,-9.9866457
2254,1,01,AL,191535,201258,717392,452758,26774,.030873761,.39869946,-.2538825,-.25778419,-.28306541
2254,2,01,AL,201504,213400,716375,436779,33245,.31903839,7.6084805,-8.1795168,-8.1921215,-8.1069326
2254,6,01,AL,284415,293017,716530,359679,36291,-.33657479,-2.3160093,3.0692275,3.0778015,3.1087143
