,block_vtda,total,nh_black,weighted_blk_sl_dist
3451,22121000015,1029,954,36571.120444701
3452,22121000016,1603,461,56889.756360882035
3453,22121000017,830,445,29327.3980273973
3454,22121000018,818,286,29229.018290176224
3455,22121000019,1417,583,50421.03887913671
3456,2212100001A,2279,587,81765.899796989
3457,2212100001B,2488,1054,89229.70437235801
3458,2212100001C,2025,1073,72599.24368025691
3459,22121000020,877,201,31170.952136394284
3460,22121000021,1136,160,40566.04164641379
3461,22121000022,1569,547,55858.8508680159
3462,2212100002B,2119,378,75923.35879562031
3463,2212100007A,729,64,26058.93782702124
3464,2212100007B,316,107,11281.100875858505
3465,2212100010A,564,29,20029.922968889823
3466,2212100010B,438,305,15591.65523073333
3467,2212100011A,566,100,20083.840673631694
3468,2212100013A,1319,1012,46955.23462323284
3469,2212100013B,168,153,5974.573820814353
3470,22123000001,358,134,11731.701224199825
3471,22123000002,896,162,29301.34787635355
3472,22123000003,493,83,15968.044683296861
3473,22123000004,149,67,4855.298228512912
3474,22123000005,1007,143,32704.40898700522
3475,22123000006,908,5,29394.78525912914
3476,22123000007,304,12,9857.644339246392
3477,22123000008,862,40,27894.128359846698
3478,22123000009,547,9,17741.40635407885
3479,22123000010,868,200,28086.79265469597
3480,22123000011,413,211,13359.059335270116
3481,22123000012,579,72,18728.52966854552
3482,22123000014,288,27,9331.352235006816
3483,22123000015,210,2,6834.546539862395
3484,22123000016,1260,134,40937.57380404248
3485,22123000018,351,23,11414.40079934207
3486,2212300003A,258,14,8360.092575642571
3487,22125000001,1377,317,49062.3895263142
3488,22125000002,616,321,21812.026346503346
3489,22125000003,1350,88,47840.420958729075
3490,22125000004,195,151,7340.603247190598
3491,22125000005,448,38,16097.34164624372
3492,22125000006,1039,224,37320.65601767674
3493,22125000007,889,443,31795.805830207264
3494,22125000008,1018,79,36205.595811551015
3495,22125000009,605,433,22658.927945493728
3496,22125000010,927,340,34628.948442126944
3497,22125000011,370,137,13407.326221443462
3498,22125000012,504,61,18241.190223575344
3499,22125000013,5972,957,236556.86574858087
3500,221270001-1,651,508,19423.04912191377
3501,221270001-3,343,74,10026.182239493324
3502,221270001-4,87,9,2480.2370624489768
3503,221270001-5,371,208,10952.940574000571
3504,221270002-1,356,216,10669.147284549503
3505,221270002-2,146,70,4422.09222311001
3506,221270002-3,1019,747,30734.781618946276
3507,221270003-2,2112,307,61879.36121915464
3508,221270003-3,497,76,15460.465155121392
3509,221270004-1,287,37,8514.941350378069
3510,221270004-2,138,1,4358.551195021529
3511,221270004-3,859,197,25954.305433969206
3512,221270004-5,574,14,18926.560636615788
3513,221270005-1,168,3,5130.295419866937
3514,221270005-2,476,35,14957.51799900979
3515,221270005-3,426,61,13663.360121463107
3516,221270005-5,735,5,22944.38852969939
3517,221270006-1,587,158,17681.707141083592
3518,221270006-3,600,15,18573.795381274806
3519,221270006-6,157,2,5008.292237749382
3520,221270007-1,254,123,7586.867083402348
3521,221270007-2,368,3,11513.114928240882
3522,221270007-7,331,2,10392.370970092814
3523,22127003-1A,342,139,10161.3624993475
3524,22127003-1B,280,156,8318.378967589319
3525,22127003-1C,51,22,1535.981565053927
3526,22127003-2A,31,2,902.7346322525002
3527,22127004-2A,61,0,1848.4300831492371
3528,22127006-1A,493,170,14904.151141453718
3529,22127007-1A,262,11,7533.295665887282
3530,22127007-2A,693,147,21147.812740061865
